Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1999","1999","1000 USD","66536","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2000","2000","1000 USD","58228","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2001","2001","1000 USD","69718","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2002","2002","1000 USD","72452","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2003","2003","1000 USD","68495","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2004","2004","1000 USD","86236","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2005","2005","1000 USD","150676","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2006","2006","1000 USD","115342","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2007","2007","1000 USD","109377","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","239835","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","227743","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","175226","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","213787","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","260396","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","214495","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","215668","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","213554","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","238606","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","236982","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","242630","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","227278","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","242943","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","356845","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","383580","A","Official figure"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1961","1961","1000 USD","19833","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1962","1962","1000 USD","22864","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1963","1963","1000 USD","17997","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1964","1964","1000 USD","20949","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1965","1965","1000 USD","21268","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1966","1966","1000 USD","27742","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1967","1967","1000 USD","25315","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1968","1968","1000 USD","31287","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1969","1969","1000 USD","31287","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1970","1970","1000 USD","49515","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1971","1971","1000 USD","49515","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1972","1972","1000 USD","31298","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1973","1973","1000 USD","31479","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1974","1974","1000 USD","34116","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1975","1975","1000 USD","36753","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1976","1976","1000 USD","25715","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1977","1977","1000 USD","33662","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1978","1978","1000 USD","37734","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1979","1979","1000 USD","43342","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1980","1980","1000 USD","37651","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1981","1981","1000 USD","41073","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1982","1982","1000 USD","41062","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1983","1983","1000 USD","39357","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1984","1984","1000 USD","60331","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1985","1985","1000 USD","49400","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1986","1986","1000 USD","34558","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1987","1987","1000 USD","46830","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1988","1988","1000 USD","80625","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1989","1989","1000 USD","78176","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1990","1990","1000 USD","77659","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1991","1991","1000 USD","62955","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1992","1992","1000 USD","75644","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1993","1993","1000 USD","106941","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1994","1994","1000 USD","94581","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1995","1995","1000 USD","79015","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1996","1996","1000 USD","105441","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1997","1997","1000 USD","123015","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1998","1998","1000 USD","95353","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1999","1999","1000 USD","134281","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2000","2000","1000 USD","131148","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2001","2001","1000 USD","146358","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2002","2002","1000 USD","138774","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2003","2003","1000 USD","146358","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2004","2004","1000 USD","142464","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2005","2005","1000 USD","138606","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2006","2006","1000 USD","147822","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2007","2007","1000 USD","148559","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","160545","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","177313","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","173610","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","177066","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","224644","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","188432","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","226639","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","216196","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","224966","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","232528","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","241218","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","248143","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","240782","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","252750","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","260375","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","275598","E","Estimated value"
