Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2015","2015","","110.2","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2016","2016","","75.56","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1961","1961","","215.45","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1962","1962","","1051.9","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1963","1963","","1240.82","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1964","1964","","711.97","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1965","1965","","791.59","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1966","1966","","478.05","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1967","1967","","177.37","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1968","1968","","88.18","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1969","1969","","169.46","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1970","1970","","245.14","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1971","1971","","316.53","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1972","1972","","307.64","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1973","1973","","299.63","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1974","1974","","365.14","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1975","1975","","356.22","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1976","1976","","361.6","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1977","1977","","407.33","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1978","1978","","331.32","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1979","1979","","322.95","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1980","1980","","313.99","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1981","1981","","304.39","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1982","1982","","294.42","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1983","1983","","341.48","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1984","1984","","275.18","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1985","1985","","266.53","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1986","1986","","322.45","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1987","1987","","233.35","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1988","1988","","155.32","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1989","1989","","45.77","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1990","1990","","38.49","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1991","1991","","111.42","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1992","1992","","169.84","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1993","1993","","206.73","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1994","1994","","319.39","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1995","1995","","127.88","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1996","1996","","461.95","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1997","1997","","362.86","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1998","1998","","372.37","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","1999","1999","","137.56","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2000","2000","","120.83","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2001","2001","","149.42","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2002","2002","","48.93","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2003","2003","","151.51","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2004","2004","","66.36","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2005","2005","","87","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2006","2006","","30.18","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2007","2007","","29.64","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2008","2008","","26.09","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2009","2009","","45.1","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2010","2010","","46.02","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2011","2011","","31.82","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2012","2012","","80.23","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2013","2013","","96.68","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2014","2014","","116.75","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2015","2015","","109.82","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01199.90","Cereals n.e.c.","2016","2016","","73.43","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1961","1961","","8.91","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1962","1962","","10.27","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1963","1963","","8.08","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1964","1964","","9.41","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1965","1965","","9.55","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1966","1966","","12.46","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1967","1967","","11.37","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1968","1968","","14.06","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1969","1969","","14.06","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1970","1970","","22.24","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1971","1971","","22.24","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1972","1972","","14.06","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1973","1973","","14.14","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1974","1974","","15.33","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1975","1975","","16.51","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1976","1976","","11.55","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1977","1977","","15.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1978","1978","","16.95","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1979","1979","","19.47","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1980","1980","","16.91","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1981","1981","","18.45","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1982","1982","","18.45","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1983","1983","","17.68","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1984","1984","","27.1","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1985","1985","","22.19","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1986","1986","","15.52","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1987","1987","","21.04","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1988","1988","","36.22","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1989","1989","","35.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1990","1990","","34.89","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1991","1991","","28.28","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1992","1992","","33.98","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1993","1993","","48.04","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1994","1994","","42.49","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1995","1995","","35.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1996","1996","","47.37","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1997","1997","","55.26","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1998","1998","","42.84","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1999","1999","","60.32","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2000","2000","","58.92","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2001","2001","","65.75","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2002","2002","","62.34","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2003","2003","","65.75","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2004","2004","","64","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2005","2005","","62.27","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2006","2006","","66.41","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2007","2007","","66.74","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2008","2008","","72.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2009","2009","","79.66","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2010","2010","","77.99","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2011","2011","","79.54","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2012","2012","","100.92","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2013","2013","","84.65","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2014","2014","","101.81","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2015","2015","","97.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2016","2016","","101.06","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2017","2017","","104.46","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2018","2018","","108.36","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2019","2019","","111.47","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2020","2020","","108.17","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2021","2021","","113.54","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2022","2022","","116.97","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","0112","Maize (corn)","2023","2023","","123.81","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1961","1961","","40.09","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1962","1962","","45.41","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1963","1963","","35.09","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1964","1964","","39.98","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1965","1965","","39.48","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1966","1966","","49.76","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1967","1967","","43.65","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1968","1968","","51.76","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1969","1969","","49.74","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1970","1970","","75.91","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1971","1971","","73.52","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","0112","Maize (corn)","1972","1972","","45.16","E","Estimated value"
